face_id,face_gender,face_age,rater_id,rater_gender,rater_age,trait,rating
milos,male,23,R0013,male,27.9,att,6
miroslav,male,22,R0013,male,27.9,att,2
miroslav1,male,27,R0013,male,27.9,att,2
mojmir,male,20,R0013,male,27.9,att,4
oldrich,male,31,R0013,male,27.9,att,2
oleg,male,30,R0013,male,27.9,att,5
patrik,male,26,R0013,male,27.9,att,2
petrb,male,27,R0013,male,27.9,att,3
pravoslav,male,26,R0013,male,27.9,att,3
rehor,male,20,R0013,male,27.9,att,3
robin,male,18,R0013,male,27.9,att,2
rudolf,male,22,R0013,male,27.9,att,4
slavomir,male,28,R0013,male,27.9,att,5
stefan,male,22,R0013,male,27.9,att,1
svatopluk,male,21,R0013,male,27.9,att,6
tomas,male,22,R0013,male,27.9,att,3
tomasi,male,19,R0013,male,27.9,att,1
vincent,male,18,R0013,male,27.9,att,1
vladislav,male,20,R0013,male,27.9,att,6
vlastimil,male,23,R0013,male,27.9,att,5
alex,male,20,R0014,male,21.8,att,1
alexander,male,20,R0014,male,21.8,att,2
alfred,male,30,R0014,male,21.8,att,1
ambroz,male,29,R0014,male,21.8,att,1
arnold,male,26,R0014,male,21.8,att,3
arpad,male,26,R0014,male,21.8,att,1
bedrich,male,19,R0014,male,21.8,att,1
blazej,male,22,R0014,male,21.8,att,2
bretislav,male,30,R0014,male,21.8,att,3
cestmir,male,27,R0014,male,21.8,att,1
ctirad,male,25,R0014,male,21.8,att,2
dalimil,male,26,R0014,male,21.8,att,2
david,male,23,R0014,male,21.8,att,1
frederik,male,32,R0014,male,21.8,att,1
gabriel,male,24,R0014,male,21.8,att,1
herbert,male,23,R0014,male,21.8,att,2
herman,male,33,R0014,male,21.8,att,1
hynek,male,25,R0014,male,21.8,att,2
igor,male,23,R0014,male,21.8,att,4
ivan,male,27,R0014,male,21.8,att,2
ivan2,male,27,R0014,male,21.8,att,3
jan,male,23,R0014,male,21.8,att,1
josef,male,20,R0014,male,21.8,att,3
justin,male,19,R0014,male,21.8,att,1
kamil,male,22,R0014,male,21.8,att,1
kazimir,male,23,R0014,male,21.8,att,1
kristian,male,32,R0014,male,21.8,att,1
lumir,male,20,R0014,male,21.8,att,2
mike,male,24,R0014,male,21.8,att,3
mikulas,male,27,R0014,male,21.8,att,4
milos,male,23,R0014,male,21.8,att,1
miroslav,male,22,R0014,male,21.8,att,1
miroslav1,male,27,R0014,male,21.8,att,1
mojmir,male,20,R0014,male,21.8,att,1
oldrich,male,31,R0014,male,21.8,att,1
oleg,male,30,R0014,male,21.8,att,3
patrik,male,26,R0014,male,21.8,att,1
petrb,male,27,R0014,male,21.8,att,3
pravoslav,male,26,R0014,male,21.8,att,1
rehor,male,20,R0014,male,21.8,att,3
robin,male,18,R0014,male,21.8,att,1
rudolf,male,22,R0014,male,21.8,att,2
slavomir,male,28,R0014,male,21.8,att,1
stefan,male,22,R0014,male,21.8,att,1
svatopluk,male,21,R0014,male,21.8,att,2
tomas,male,22,R0014,male,21.8,att,1
tomasi,male,19,R0014,male,21.8,att,1
vincent,male,18,R0014,male,21.8,att,1
vladislav,male,20,R0014,male,21.8,att,1
vlastimil,male,23,R0014,male,21.8,att,2
alex,male,20,R0015,male,30.9,att,2
alexander,male,20,R0015,male,30.9,att,1
alfred,male,30,R0015,male,30.9,att,2
ambroz,male,29,R0015,male,30.9,att,1
arnold,male,26,R0015,male,30.9,att,1
arpad,male,26,R0015,male,30.9,att,2
bedrich,male,19,R0015,male,30.9,att,1
blazej,male,22,R0015,male,30.9,att,1
bretislav,male,30,R0015,male,30.9,att,1
cestmir,male,27,R0015,male,30.9,att,1
ctirad,male,25,R0015,male,30.9,att,3
dalimil,male,26,R0015,male,30.9,att,1
david,male,23,R0015,male,30.9,att,4
frederik,male,32,R0015,male,30.9,att,3
gabriel,male,24,R0015,male,30.9,att,4
herbert,male,23,R0015,male,30.9,att,2
herman,male,33,R0015,male,30.9,att,1
hynek,male,25,R0015,male,30.9,att,2
igor,male,23,R0015,male,30.9,att,1
ivan,male,27,R0015,male,30.9,att,1
ivan2,male,27,R0015,male,30.9,att,1
jan,male,23,R0015,male,30.9,att,2
josef,male,20,R0015,male,30.9,att,1
justin,male,19,R0015,male,30.9,att,3
kamil,male,22,R0015,male,30.9,att,1
kazimir,male,23,R0015,male,30.9,att,1
kristian,male,32,R0015,male,30.9,att,1
lumir,male,20,R0015,male,30.9,att,1
mike,male,24,R0015,male,30.9,att,3
mikulas,male,27,R0015,male,30.9,att,1
milos,male,23,R0015,male,30.9,att,3
miroslav,male,22,R0015,male,30.9,att,1
miroslav1,male,27,R0015,male,30.9,att,3
mojmir,male,20,R0015,male,30.9,att,1
oldrich,male,31,R0015,male,30.9,att,1
oleg,male,30,R0015,male,30.9,att,1
patrik,male,26,R0015,male,30.9,att,1
petrb,male,27,R0015,male,30.9,att,1
pravoslav,male,26,R0015,male,30.9,att,1
rehor,male,20,R0015,male,30.9,att,2
robin,male,18,R0015,male,30.9,att,1
rudolf,male,22,R0015,male,30.9,att,4
slavomir,male,28,R0015,male,30.9,att,1
stefan,male,22,R0015,male,30.9,att,2
svatopluk,male,21,R0015,male,30.9,att,1
tomas,male,22,R0015,male,30.9,att,1
tomasi,male,19,R0015,male,30.9,att,1
vincent,male,18,R0015,male,30.9,att,2
vladislav,male,20,R0015,male,30.9,att,1
vlastimil,male,23,R0015,male,30.9,att,1
alex,male,20,R0016,male,22.3,att,3
alexander,male,20,R0016,male,22.3,att,4
alfred,male,30,R0016,male,22.3,att,1
ambroz,male,29,R0016,male,22.3,att,1
arnold,male,26,R0016,male,22.3,att,2
arpad,male,26,R0016,male,22.3,att,3
bedrich,male,19,R0016,male,22.3,att,4
blazej,male,22,R0016,male,22.3,att,1
bretislav,male,30,R0016,male,22.3,att,5
cestmir,male,27,R0016,male,22.3,att,5
ctirad,male,25,R0016,male,22.3,att,5
dalimil,male,26,R0016,male,22.3,att,2
david,male,23,R0016,male,22.3,att,5
frederik,male,32,R0016,male,22.3,att,3
gabriel,male,24,R0016,male,22.3,att,5
herbert,male,23,R0016,male,22.3,att,1
herman,male,33,R0016,male,22.3,att,1
hynek,male,25,R0016,male,22.3,att,2
igor,male,23,R0016,male,22.3,att,2
ivan,male,27,R0016,male,22.3,att,4
ivan2,male,27,R0016,male,22.3,att,3
jan,male,23,R0016,male,22.3,att,5
josef,male,20,R0016,male,22.3,att,4
justin,male,19,R0016,male,22.3,att,5
kamil,male,22,R0016,male,22.3,att,1
kazimir,male,23,R0016,male,22.3,att,1
kristian,male,32,R0016,male,22.3,att,3
lumir,male,20,R0016,male,22.3,att,6
mike,male,24,R0016,male,22.3,att,5
mikulas,male,27,R0016,male,22.3,att,4
milos,male,23,R0016,male,22.3,att,5
miroslav,male,22,R0016,male,22.3,att,1
miroslav1,male,27,R0016,male,22.3,att,3
mojmir,male,20,R0016,male,22.3,att,3
oldrich,male,31,R0016,male,22.3,att,3
oleg,male,30,R0016,male,22.3,att,4
patrik,male,26,R0016,male,22.3,att,1
petrb,male,27,R0016,male,22.3,att,4
pravoslav,male,26,R0016,male,22.3,att,1
rehor,male,20,R0016,male,22.3,att,3
robin,male,18,R0016,male,22.3,att,1
rudolf,male,22,R0016,male,22.3,att,5
slavomir,male,28,R0016,male,22.3,att,2
stefan,male,22,R0016,male,22.3,att,1
svatopluk,male,21,R0016,male,22.3,att,4
tomas,male,22,R0016,male,22.3,att,1
tomasi,male,19,R0016,male,22.3,att,3
vincent,male,18,R0016,male,22.3,att,1
vladislav,male,20,R0016,male,22.3,att,1
vlastimil,male,23,R0016,male,22.3,att,5
alex,male,20,R0017,male,37.9,att,4
alexander,male,20,R0017,male,37.9,att,5
alfred,male,30,R0017,male,37.9,att,4
ambroz,male,29,R0017,male,37.9,att,2
arnold,male,26,R0017,male,37.9,att,2
arpad,male,26,R0017,male,37.9,att,5
bedrich,male,19,R0017,male,37.9,att,3
blazej,male,22,R0017,male,37.9,att,4
bretislav,male,30,R0017,male,37.9,att,5
cestmir,male,27,R0017,male,37.9,att,4
ctirad,male,25,R0017,male,37.9,att,5
dalimil,male,26,R0017,male,37.9,att,3
david,male,23,R0017,male,37.9,att,4
frederik,male,32,R0017,male,37.9,att,5
gabriel,male,24,R0017,male,37.9,att,3
herbert,male,23,R0017,male,37.9,att,5
herman,male,33,R0017,male,37.9,att,4
hynek,male,25,R0017,male,37.9,att,5
igor,male,23,R0017,male,37.9,att,5
ivan,male,27,R0017,male,37.9,att,4
ivan2,male,27,R0017,male,37.9,att,2
jan,male,23,R0017,male,37.9,att,2
josef,male,20,R0017,male,37.9,att,3
justin,male,19,R0017,male,37.9,att,4
kamil,male,22,R0017,male,37.9,att,5
kazimir,male,23,R0017,male,37.9,att,3
kristian,male,32,R0017,male,37.9,att,3
lumir,male,20,R0017,male,37.9,att,4
mike,male,24,R0017,male,37.9,att,4
mikulas,male,27,R0017,male,37.9,att,4
milos,male,23,R0017,male,37.9,att,5
miroslav,male,22,R0017,male,37.9,att,3
miroslav1,male,27,R0017,male,37.9,att,4
mojmir,male,20,R0017,male,37.9,att,4
oldrich,male,31,R0017,male,37.9,att,3
oleg,male,30,R0017,male,37.9,att,4
patrik,male,26,R0017,male,37.9,att,2
petrb,male,27,R0017,male,37.9,att,4
pravoslav,male,26,R0017,male,37.9,att,2
rehor,male,20,R0017,male,37.9,att,3
robin,male,18,R0017,male,37.9,att,2
rudolf,male,22,R0017,male,37.9,att,5
slavomir,male,28,R0017,male,37.9,att,4
stefan,male,22,R0017,male,37.9,att,2
svatopluk,male,21,R0017,male,37.9,att,4
tomas,male,22,R0017,male,37.9,att,3
tomasi,male,19,R0017,male,37.9,att,4
vincent,male,18,R0017,male,37.9,att,2
vladislav,male,20,R0017,male,37.9,att,4
vlastimil,male,23,R0017,male,37.9,att,5
alex,male,20,R0018,male,20.9,att,3
alexander,male,20,R0018,male,20.9,att,6
alfred,male,30,R0018,male,20.9,att,2
ambroz,male,29,R0018,male,20.9,att,3
arnold,male,26,R0018,male,20.9,att,3
arpad,male,26,R0018,male,20.9,att,4
bedrich,male,19,R0018,male,20.9,att,4
blazej,male,22,R0018,male,20.9,att,2
bretislav,male,30,R0018,male,20.9,att,3
cestmir,male,27,R0018,male,20.9,att,4
ctirad,male,25,R0018,male,20.9,att,3
dalimil,male,26,R0018,male,20.9,att,3
david,male,23,R0018,male,20.9,att,4
frederik,male,32,R0018,male,20.9,att,3
gabriel,male,24,R0018,male,20.9,att,5
herbert,male,23,R0018,male,20.9,att,3
herman,male,33,R0018,male,20.9,att,1
hynek,male,25,R0018,male,20.9,att,1
igor,male,23,R0018,male,20.9,att,2
ivan,male,27,R0018,male,20.9,att,5
ivan2,male,27,R0018,male,20.9,att,2
jan,male,23,R0018,male,20.9,att,2
josef,male,20,R0018,male,20.9,att,6
justin,male,19,R0018,male,20.9,att,4
kamil,male,22,R0018,male,20.9,att,2
kazimir,male,23,R0018,male,20.9,att,1
kristian,male,32,R0018,male,20.9,att,1
lumir,male,20,R0018,male,20.9,att,3
mike,male,24,R0018,male,20.9,att,5
mikulas,male,27,R0018,male,20.9,att,3
milos,male,23,R0018,male,20.9,att,2
miroslav,male,22,R0018,male,20.9,att,1
miroslav1,male,27,R0018,male,20.9,att,4
mojmir,male,20,R0018,male,20.9,att,5
oldrich,male,31,R0018,male,20.9,att,1
oleg,male,30,R0018,male,20.9,att,5
patrik,male,26,R0018,male,20.9,att,1
petrb,male,27,R0018,male,20.9,att,4
pravoslav,male,26,R0018,male,20.9,att,2
rehor,male,20,R0018,male,20.9,att,4
robin,male,18,R0018,male,20.9,att,2
rudolf,male,22,R0018,male,20.9,att,5
slavomir,male,28,R0018,male,20.9,att,3
stefan,male,22,R0018,male,20.9,att,2
svatopluk,male,21,R0018,male,20.9,att,6
tomas,male,22,R0018,male,20.9,att,2
tomasi,male,19,R0018,male,20.9,att,1
vincent,male,18,R0018,male,20.9,att,1
vladislav,male,20,R0018,male,20.9,att,2
vlastimil,male,23,R0018,male,20.9,att,4
alex,male,20,R0019,male,28.3,att,1
alexander,male,20,R0019,male,28.3,att,2
alfred,male,30,R0019,male,28.3,att,1
ambroz,male,29,R0019,male,28.3,att,3
arnold,male,26,R0019,male,28.3,att,3
arpad,male,26,R0019,male,28.3,att,3
bedrich,male,19,R0019,male,28.3,att,1
blazej,male,22,R0019,male,28.3,att,3
bretislav,male,30,R0019,male,28.3,att,3
cestmir,male,27,R0019,male,28.3,att,4
ctirad,male,25,R0019,male,28.3,att,3
dalimil,male,26,R0019,male,28.3,att,1
david,male,23,R0019,male,28.3,att,5
frederik,male,32,R0019,male,28.3,att,1
gabriel,male,24,R0019,male,28.3,att,2
herbert,male,23,R0019,male,28.3,att,4
herman,male,33,R0019,male,28.3,att,1
hynek,male,25,R0019,male,28.3,att,3
igor,male,23,R0019,male,28.3,att,2
ivan,male,27,R0019,male,28.3,att,2
ivan2,male,27,R0019,male,28.3,att,2
jan,male,23,R0019,male,28.3,att,3
josef,male,20,R0019,male,28.3,att,2
justin,male,19,R0019,male,28.3,att,4
kamil,male,22,R0019,male,28.3,att,2
kazimir,male,23,R0019,male,28.3,att,1
kristian,male,32,R0019,male,28.3,att,2
lumir,male,20,R0019,male,28.3,att,3
mike,male,24,R0019,male,28.3,att,2
mikulas,male,27,R0019,male,28.3,att,2
milos,male,23,R0019,male,28.3,att,5
miroslav,male,22,R0019,male,28.3,att,1
miroslav1,male,27,R0019,male,28.3,att,2
mojmir,male,20,R0019,male,28.3,att,3
oldrich,male,31,R0019,male,28.3,att,2
oleg,male,30,R0019,male,28.3,att,2
patrik,male,26,R0019,male,28.3,att,2
petrb,male,27,R0019,male,28.3,att,5
pravoslav,male,26,R0019,male,28.3,att,1
rehor,male,20,R0019,male,28.3,att,2
robin,male,18,R0019,male,28.3,att,1
rudolf,male,22,R0019,male,28.3,att,3
slavomir,male,28,R0019,male,28.3,att,2
stefan,male,22,R0019,male,28.3,att,1
svatopluk,male,21,R0019,male,28.3,att,3
tomas,male,22,R0019,male,28.3,att,1
tomasi,male,19,R0019,male,28.3,att,3
vincent,male,18,R0019,male,28.3,att,1
vladislav,male,20,R0019,male,28.3,att,2
vlastimil,male,23,R0019,male,28.3,att,3
alex,male,20,R0020,male,28.4,att,2
alexander,male,20,R0020,male,28.4,att,5
alfred,male,30,R0020,male,28.4,att,4
ambroz,male,29,R0020,male,28.4,att,3
arnold,male,26,R0020,male,28.4,att,2
arpad,male,26,R0020,male,28.4,att,4
bedrich,male,19,R0020,male,28.4,att,2
blazej,male,22,R0020,male,28.4,att,3
bretislav,male,30,R0020,male,28.4,att,3
cestmir,male,27,R0020,male,28.4,att,4
ctirad,male,25,R0020,male,28.4,att,3
dalimil,male,26,R0020,male,28.4,att,2
david,male,23,R0020,male,28.4,att,2
frederik,male,32,R0020,male,28.4,att,4
gabriel,male,24,R0020,male,28.4,att,3
herbert,male,23,R0020,male,28.4,att,3
herman,male,33,R0020,male,28.4,att,2
hynek,male,25,R0020,male,28.4,att,4
igor,male,23,R0020,male,28.4,att,2
ivan,male,27,R0020,male,28.4,att,4
ivan2,male,27,R0020,male,28.4,att,4
jan,male,23,R0020,male,28.4,att,4
josef,male,20,R0020,male,28.4,att,3
justin,male,19,R0020,male,28.4,att,5
kamil,male,22,R0020,male,28.4,att,2
kazimir,male,23,R0020,male,28.4,att,3
kristian,male,32,R0020,male,28.4,att,2
lumir,male,20,R0020,male,28.4,att,5
mike,male,24,R0020,male,28.4,att,5
mikulas,male,27,R0020,male,28.4,att,3
milos,male,23,R0020,male,28.4,att,4
miroslav,male,22,R0020,male,28.4,att,2
miroslav1,male,27,R0020,male,28.4,att,3
mojmir,male,20,R0020,male,28.4,att,3
oldrich,male,31,R0020,male,28.4,att,2
oleg,male,30,R0020,male,28.4,att,4
patrik,male,26,R0020,male,28.4,att,2
petrb,male,27,R0020,male,28.4,att,3
pravoslav,male,26,R0020,male,28.4,att,2
rehor,male,20,R0020,male,28.4,att,3
robin,male,18,R0020,male,28.4,att,2
rudolf,male,22,R0020,male,28.4,att,2
slavomir,male,28,R0020,male,28.4,att,1
stefan,male,22,R0020,male,28.4,att,2
svatopluk,male,21,R0020,male,28.4,att,3
tomas,male,22,R0020,male,28.4,att,2
tomasi,male,19,R0020,male,28.4,att,1
vincent,male,18,R0020,male,28.4,att,1
vladislav,male,20,R0020,male,28.4,att,4
vlastimil,male,23,R0020,male,28.4,att,4
alex,male,20,R0021,male,18.3,att,2
alexander,male,20,R0021,male,18.3,att,4
alfred,male,30,R0021,male,18.3,att,2
ambroz,male,29,R0021,male,18.3,att,4
arnold,male,26,R0021,male,18.3,att,2
arpad,male,26,R0021,male,18.3,att,3
bedrich,male,19,R0021,male,18.3,att,3
blazej,male,22,R0021,male,18.3,att,2
bretislav,male,30,R0021,male,18.3,att,2
cestmir,male,27,R0021,male,18.3,att,2
ctirad,male,25,R0021,male,18.3,att,3
dalimil,male,26,R0021,male,18.3,att,3
david,male,23,R0021,male,18.3,att,3
frederik,male,32,R0021,male,18.3,att,2
gabriel,male,24,R0021,male,18.3,att,3
herbert,male,23,R0021,male,18.3,att,3
herman,male,33,R0021,male,18.3,att,2
hynek,male,25,R0021,male,18.3,att,4
igor,male,23,R0021,male,18.3,att,2
ivan,male,27,R0021,male,18.3,att,2
ivan2,male,27,R0021,male,18.3,att,2
jan,male,23,R0021,male,18.3,att,2
josef,male,20,R0021,male,18.3,att,4
justin,male,19,R0021,male,18.3,att,3
kamil,male,22,R0021,male,18.3,att,2
kazimir,male,23,R0021,male,18.3,att,2
kristian,male,32,R0021,male,18.3,att,2
lumir,male,20,R0021,male,18.3,att,4
mike,male,24,R0021,male,18.3,att,3
mikulas,male,27,R0021,male,18.3,att,3
milos,male,23,R0021,male,18.3,att,2
miroslav,male,22,R0021,male,18.3,att,2
miroslav1,male,27,R0021,male,18.3,att,4
mojmir,male,20,R0021,male,18.3,att,4
oldrich,male,31,R0021,male,18.3,att,2
oleg,male,30,R0021,male,18.3,att,3
patrik,male,26,R0021,male,18.3,att,2
petrb,male,27,R0021,male,18.3,att,2
pravoslav,male,26,R0021,male,18.3,att,2
rehor,male,20,R0021,male,18.3,att,3
robin,male,18,R0021,male,18.3,att,2
rudolf,male,22,R0021,male,18.3,att,3
slavomir,male,28,R0021,male,18.3,att,2
stefan,male,22,R0021,male,18.3,att,2
svatopluk,male,21,R0021,male,18.3,att,2
tomas,male,22,R0021,male,18.3,att,3
tomasi,male,19,R0021,male,18.3,att,2
vincent,male,18,R0021,male,18.3,att,2
vladislav,male,20,R0021,male,18.3,att,2
vlastimil,male,23,R0021,male,18.3,att,4
alex,male,20,R0022,male,18.2,att,3
alexander,male,20,R0022,male,18.2,att,5
alfred,male,30,R0022,male,18.2,att,3
ambroz,male,29,R0022,male,18.2,att,3
arnold,male,26,R0022,male,18.2,att,4
arpad,male,26,R0022,male,18.2,att,3
bedrich,male,19,R0022,male,18.2,att,3
blazej,male,22,R0022,male,18.2,att,5
bretislav,male,30,R0022,male,18.2,att,3
cestmir,male,27,R0022,male,18.2,att,4
ctirad,male,25,R0022,male,18.2,att,4
dalimil,male,26,R0022,male,18.2,att,3
david,male,23,R0022,male,18.2,att,6
frederik,male,32,R0022,male,18.2,att,4
gabriel,male,24,R0022,male,18.2,att,4
herbert,male,23,R0022,male,18.2,att,5
herman,male,33,R0022,male,18.2,att,3
hynek,male,25,R0022,male,18.2,att,3
igor,male,23,R0022,male,18.2,att,4
ivan,male,27,R0022,male,18.2,att,4
ivan2,male,27,R0022,male,18.2,att,3
jan,male,23,R0022,male,18.2,att,3
josef,male,20,R0022,male,18.2,att,4
justin,male,19,R0022,male,18.2,att,5
kamil,male,22,R0022,male,18.2,att,4
kazimir,male,23,R0022,male,18.2,att,2
kristian,male,32,R0022,male,18.2,att,4
lumir,male,20,R0022,male,18.2,att,3
mike,male,24,R0022,male,18.2,att,5
mikulas,male,27,R0022,male,18.2,att,5
milos,male,23,R0022,male,18.2,att,5
miroslav,male,22,R0022,male,18.2,att,2
miroslav1,male,27,R0022,male,18.2,att,4
mojmir,male,20,R0022,male,18.2,att,3
oldrich,male,31,R0022,male,18.2,att,3
oleg,male,30,R0022,male,18.2,att,4
patrik,male,26,R0022,male,18.2,att,3
petrb,male,27,R0022,male,18.2,att,3
pravoslav,male,26,R0022,male,18.2,att,4
rehor,male,20,R0022,male,18.2,att,5
robin,male,18,R0022,male,18.2,att,3
rudolf,male,22,R0022,male,18.2,att,4
slavomir,male,28,R0022,male,18.2,att,2
stefan,male,22,R0022,male,18.2,att,4
svatopluk,male,21,R0022,male,18.2,att,5
tomas,male,22,R0022,male,18.2,att,3
tomasi,male,19,R0022,male,18.2,att,5
vincent,male,18,R0022,male,18.2,att,3
vladislav,male,20,R0022,male,18.2,att,5
vlastimil,male,23,R0022,male,18.2,att,3
alex,male,20,R0023,male,36.8,att,4
alexander,male,20,R0023,male,36.8,att,5
alfred,male,30,R0023,male,36.8,att,1
ambroz,male,29,R0023,male,36.8,att,3
arnold,male,26,R0023,male,36.8,att,3
arpad,male,26,R0023,male,36.8,att,5
bedrich,male,19,R0023,male,36.8,att,3
blazej,male,22,R0023,male,36.8,att,3
bretislav,male,30,R0023,male,36.8,att,5
cestmir,male,27,R0023,male,36.8,att,4
ctirad,male,25,R0023,male,36.8,att,2
dalimil,male,26,R0023,male,36.8,att,2
david,male,23,R0023,male,36.8,att,3
frederik,male,32,R0023,male,36.8,att,1
gabriel,male,24,R0023,male,36.8,att,3
herbert,male,23,R0023,male,36.8,att,4
herman,male,33,R0023,male,36.8,att,1
hynek,male,25,R0023,male,36.8,att,1
igor,male,23,R0023,male,36.8,att,3
ivan,male,27,R0023,male,36.8,att,4
ivan2,male,27,R0023,male,36.8,att,1
jan,male,23,R0023,male,36.8,att,4
josef,male,20,R0023,male,36.8,att,2
justin,male,19,R0023,male,36.8,att,5
kamil,male,22,R0023,male,36.8,att,1
kazimir,male,23,R0023,male,36.8,att,1
kristian,male,32,R0023,male,36.8,att,1
lumir,male,20,R0023,male,36.8,att,5
mike,male,24,R0023,male,36.8,att,2
mikulas,male,27,R0023,male,36.8,att,2
milos,male,23,R0023,male,36.8,att,4
miroslav,male,22,R0023,male,36.8,att,1
miroslav1,male,27,R0023,male,36.8,att,2
mojmir,male,20,R0023,male,36.8,att,3
oldrich,male,31,R0023,male,36.8,att,2
oleg,male,30,R0023,male,36.8,att,5
patrik,male,26,R0023,male,36.8,att,1
petrb,male,27,R0023,male,36.8,att,2
pravoslav,male,26,R0023,male,36.8,att,1
rehor,male,20,R0023,male,36.8,att,3
robin,male,18,R0023,male,36.8,att,1
rudolf,male,22,R0023,male,36.8,att,3
slavomir,male,28,R0023,male,36.8,att,3
stefan,male,22,R0023,male,36.8,att,1
svatopluk,male,21,R0023,male,36.8,att,3
tomas,male,22,R0023,male,36.8,att,3
tomasi,male,19,R0023,male,36.8,att,1
vincent,male,18,R0023,male,36.8,att,1
vladislav,male,20,R0023,male,36.8,att,5
vlastimil,male,23,R0023,male,36.8,att,3
alex,male,20,R0024,male,30.1,att,3
alexander,male,20,R0024,male,30.1,att,5
alfred,male,30,R0024,male,30.1,att,2
ambroz,male,29,R0024,male,30.1,att,2
arnold,male,26,R0024,male,30.1,att,2
arpad,male,26,R0024,male,30.1,att,5
bedrich,male,19,R0024,male,30.1,att,1
blazej,male,22,R0024,male,30.1,att,2
bretislav,male,30,R0024,male,30.1,att,5
cestmir,male,27,R0024,male,30.1,att,4
ctirad,male,25,R0024,male,30.1,att,3
dalimil,male,26,R0024,male,30.1,att,3
david,male,23,R0024,male,30.1,att,4
frederik,male,32,R0024,male,30.1,att,1
gabriel,male,24,R0024,male,30.1,att,2
herbert,male,23,R0024,male,30.1,att,5
herman,male,33,R0024,male,30.1,att,1
hynek,male,25,R0024,male,30.1,att,2
igor,male,23,R0024,male,30.1,att,2
ivan,male,27,R0024,male,30.1,att,2
ivan2,male,27,R0024,male,30.1,att,2
jan,male,23,R0024,male,30.1,att,2
josef,male,20,R0024,male,30.1,att,4
justin,male,19,R0024,male,30.1,att,5
kamil,male,22,R0024,male,30.1,att,3
kazimir,male,23,R0024,male,30.1,att,1
kristian,male,32,R0024,male,30.1,att,1
lumir,male,20,R0024,male,30.1,att,6
mike,male,24,R0024,male,30.1,att,4
mikulas,male,27,R0024,male,30.1,att,3
milos,male,23,R0024,male,30.1,att,3
miroslav,male,22,R0024,male,30.1,att,1
miroslav1,male,27,R0024,male,30.1,att,2
mojmir,male,20,R0024,male,30.1,att,3
oldrich,male,31,R0024,male,30.1,att,2
oleg,male,30,R0024,male,30.1,att,5
patrik,male,26,R0024,male,30.1,att,2
petrb,male,27,R0024,male,30.1,att,3
pravoslav,male,26,R0024,male,30.1,att,1
rehor,male,20,R0024,male,30.1,att,3
robin,male,18,R0024,male,30.1,att,3
rudolf,male,22,R0024,male,30.1,att,6
slavomir,male,28,R0024,male,30.1,att,4
stefan,male,22,R0024,male,30.1,att,2
svatopluk,male,21,R0024,male,30.1,att,2
tomas,male,22,R0024,male,30.1,att,2
tomasi,male,19,R0024,male,30.1,att,2
vincent,male,18,R0024,male,30.1,att,1
vladislav,male,20,R0024,male,30.1,att,4
vlastimil,male,23,R0024,male,30.1,att,4
alex,male,20,R0025,male,20.9,att,2
alexander,male,20,R0025,male,20.9,att,4
alfred,male,30,R0025,male,20.9,att,3
ambroz,male,29,R0025,male,20.9,att,4
arnold,male,26,R0025,male,20.9,att,3
arpad,male,26,R0025,male,20.9,att,5
bedrich,male,19,R0025,male,20.9,att,3
blazej,male,22,R0025,male,20.9,att,6
bretislav,male,30,R0025,male,20.9,att,4
